"","Shrub_ID_year","snap.summ.temp","snap.temp","snap.summ.rain","snap.wint.rain"
"1573","102-4-A-SAPU_1978",12.4666668574015,-4.63333320617676,177,157
"1574","102-4-A-SAPU_1979",12.6666666666667,-6.02500021457672,198,197
"1575","102-4-A-SAPU_1980",11.7000001271566,-6.20833313465118,229,127
"1576","102-4-A-SAPU_1981",10.9333333969116,-4.36666677395503,294,171
"1577","102-4-A-SAPU_1982",12.1666666666667,-7.19166660308838,285,136
"1578","102-4-A-SAPU_1983",11.8666664759318,-6.43333345651627,178,82
"1579","102-4-A-SAPU_1984",11.6333335240682,-7.54999971389771,253,94
"1580","102-4-A-SAPU_1985",11.9333330790202,-6.53333344062169,206,187
"1581","102-4-A-SAPU_1986",12.0666666030884,-6.34999978542328,217,134
"1582","102-4-A-SAPU_1987",12.8666667938232,-5.39166653156281,195,131
"1583","102-4-A-SAPU_1988",13.2000001271566,-5.44999984900157,170,129
"1584","102-4-A-SAPU_1989",12.9333330790202,-6.55000013113022,226,197
"1585","102-4-A-SAPU_1990",13.7333335876465,-7.12500007947286,243,247
"1586","102-4-A-SAPU_1991",12.4333333969116,-5.85833313067754,116,174
"1587","102-4-A-SAPU_1992",12.9333330790202,-7.19999997317791,295,240
"1588","102-4-A-SAPU_1993",13.3333336512248,-4.43333326776822,192,255
"1589","102-4-A-SAPU_1994",12.8000001907349,-6.47499998410543,225,215
"1590","102-4-A-SAPU_1995",12.3333333333333,-5.84166660904884,195,68
"1591","102-4-A-SAPU_1996",11.8666667938232,-7.7249998152256,198,188
"1592","102-4-A-SAPU_1997",13.6333335240682,-5.40000013510386,168,137
"1593","102-4-A-SAPU_1998",12.6666666666667,-4.41666665176551,369,48
"1594","102-4-A-SAPU_1999",13.233333269755,-7.63333348433177,241,97
"1595","102-4-A-SAPU_2000",11.6000000635783,-5.61666681369146,199,169
"1596","102-4-A-SAPU_2001",12.3333336512248,-5.94166654348373,191,78
"1597","102-4-A-SAPU_2002",12.1000000635783,-4.40833334128062,232,80
"1598","102-4-A-SAPU_2003",12.733333269755,-4.99166671435038,212,127
"1599","102-4-A-SAPU_2004",15.1666666666667,-5.00000007947286,88,130
"1600","102-4-A-SAPU_2005",13.4000002543132,-5.00833324591319,227,115
"1601","102-4-A-SAPU_2006",12.2000001271566,-5.95833325386047,212,94
"1602","102-4-A-SAPU_2007",13.9666665395101,-5.18333339691162,284,69
"1603","102-4-A-SAPU_2008",12.1666666666667,-6.48333342870076,335,101
"1604","102-4-A-SAPU_2009",13.233333269755,-5.87499996026357,172,137
"1605","102-4-A-SAPU_2010",12.733333269755,-5.5,172,160
"1606","102-4-A-SAPU_2011",12.1333332061768,-6.00833360354106,315,181
"1607","102-4-A-SAPU_2012",12.3999999364217,-7.37499996026357,208,102
"1608","102-4-A-SAPU_2013",13.6000000635783,-5.96666655937831,132,298
"1609","102-4-A-SAPU_2014",11.8666667938232,-4.37499992052714,427,106
"1610","102-4-A-SAPU_2015",12.4333330790202,-4.65833338101705,213,211
"1611","102-4-C-BENA_1901",11.5333334604899,-7.39166657129924,206,169
"1612","102-4-C-BENA_1902",12.4000002543132,-7.93333329757055,206,169
"1613","102-4-C-BENA_1903",11.9333333969116,-7.9333332379659,136,105
"1614","102-4-C-BENA_1904",12.4666668574015,-7.974999944369,168,80
"1615","102-4-C-BENA_1905",11.6000000635783,-5.7083334363997,308,140
"1616","102-4-C-BENA_1906",11.6333332061768,-7.85000010331472,180,146
"1617","102-4-C-BENA_1907",11.7000001271566,-7.400000055631,194,174
"1618","102-4-C-BENA_1908",12.0333334604899,-6.87500008692344,88,102
"1619","102-4-C-BENA_1909",11.4666665395101,-9.3749999354283,167,106
"1620","102-4-C-BENA_1910",10.8333333333333,-8.54166676600774,155,115
"1621","102-4-C-BENA_1911",11.9000002543132,-7.40833330154419,110,185
"1622","102-4-C-BENA_1912",10.8666664759318,-5.23333346843719,241,125
"1623","102-4-C-BENA_1913",11.8666664759318,-7.22500010331472,145,203
"1624","102-4-C-BENA_1914",12.3666667938232,-5.72499982515971,156,171
"1625","102-4-C-BENA_1915",12.8999996185303,-5.99999996026357,216,156
"1626","102-4-C-BENA_1916",11.7999998728434,-7.49166683355967,212,289
"1627","102-4-C-BENA_1917",11.3999999364217,-8.50833324591319,240,126
"1628","102-4-C-BENA_1918",11.233333269755,-8.40833322207133,213,183
"1629","102-4-C-BENA_1919",11.1000000635783,-7.2166666785876,227,158
"1630","102-4-C-BENA_1920",10.8999999364217,-7.97500004371007,133,135
"1631","102-4-C-BENA_1921",12.3333333333333,-7.11666668454806,132,232
"1632","102-4-C-BENA_1922",10.2333335876465,-7.19999986886978,255,172
"1633","102-4-C-BENA_1923",13.2000001271566,-6.13333316644033,134,124
"1634","102-4-C-BENA_1924",10.6666666666667,-7.58333353201548,237,141
"1635","102-4-C-BENA_1925",11.8333330154419,-7.25833336512248,142,205
"1636","102-4-C-BENA_1926",12.7000001271566,-4.25000005960464,182,147
"1637","102-4-C-BENA_1927",12.5333334604899,-8.03333328167597,153,127
"1638","102-4-C-BENA_1928",11.4666668574015,-5.93333313862483,201,132
"1639","102-4-C-BENA_1929",11.2333335876465,-5.88333300749461,243,226
"1640","102-4-C-BENA_1930",11.7666664123535,-7.46666683753331,332,209
"1641","102-4-C-BENA_1931",10.6333335240682,-6.80833317836126,189,174
"1642","102-4-C-BENA_1932",10.766666730245,-8.14999997615814,259,178
"1643","102-4-C-BENA_1933",10.4666668574015,-8.84166650970777,163,146
"1644","102-4-C-BENA_1934",11.0999997456868,-6.77500007549922,195,64
"1645","102-4-C-BENA_1935",10.9333333969116,-7.56666666269302,189,379
"1646","102-4-C-BENA_1936",13,-6.80000009139379,240,218
"1647","102-4-C-BENA_1937",11.7000001271566,-6.28333334128062,207,92
"1648","102-4-C-BENA_1938",11.5333334604899,-6.19999990860621,234,108
"1649","102-4-C-BENA_1939",11.8666664759318,-7.09166687726974,214,90
"1650","102-4-C-BENA_1940",12.5666669209798,-4.574999888738,128,117
"1651","102-4-C-BENA_1941",12.1666666666667,-6.11666675408681,180,141
"1652","102-4-C-BENA_1942",12.5999997456868,-5.95000008742015,271,118
"1653","102-4-C-BENA_1943",12.0666669209798,-5.88333354393641,154,135
"1654","102-4-C-BENA_1944",11.6333332061768,-6.16666655739148,213,195
"1655","102-4-C-BENA_1945",10.1666666666667,-7.40833315253258,336,189
"1656","102-4-C-BENA_1946",11.6999998092651,-8.14166673024496,132,196
"1657","102-4-C-BENA_1947",10.8666664759318,-7.09999997417132,138,128
"1658","102-4-C-BENA_1948",10.1999999682109,-8.91666659216086,249,182
"1659","102-4-C-BENA_1949",10.3666667938232,-7.07499993840853,196,144
"1660","102-4-C-BENA_1950",12.2333335876465,-6.94999996821086,113,137
"1661","102-4-C-BENA_1951",11.5333334604899,-7.70833335320155,204,165
"1662","102-4-C-BENA_1952",10.8666667938232,-7.23333335419496,205,126
"1663","102-4-C-BENA_1953",12.2999998728434,-6.63333328564962,262,87
"1664","102-4-C-BENA_1954",11.3999999364217,-7.76666659116745,220,119
"1665","102-4-C-BENA_1955",10.8333333333333,-8.6916665037473,251,175
"1666","102-4-C-BENA_1956",11.3333336512248,-9.65833330154419,184,147
"1667","102-4-C-BENA_1957",13.1000000635783,-5.51666665077209,73,155
"1668","102-4-C-BENA_1958",12.8666664759318,-6.29999995231628,174,138
"1669","102-4-C-BENA_1959",11.4333333969116,-7.79999985297521,193,182
"1670","102-4-C-BENA_1960",11.3666664759318,-6.4416666328907,249,139
"1671","102-4-C-BENA_1961",11.1000000635783,-8.5416667064031,257,141
"1672","102-4-C-BENA_1962",12.4666668574015,-6.41666678587596,191,166
"1673","102-4-C-BENA_1963",10.7999998728434,-6.67499999205271,373,264
"1674","102-4-C-BENA_1964",12.1333332061768,-8.67499991257985,163,197
"1675","102-4-C-BENA_1965",10.8333330154419,-7.43333339691162,297,208
"1676","102-4-C-BENA_1966",12.0333334604899,-8.24999984105428,149,181
"1677","102-4-C-BENA_1967",11.9333333969116,-6.42500007152557,249,276
"1678","102-4-C-BENA_1968",13.2000001271566,-7.36666665474574,102,122
"1679","102-4-C-BENA_1969",11.1666666666667,-6.00833324591319,126,103
"1680","102-4-C-BENA_1970",11.5,-6.81666654720902,218,278
"1681","102-4-C-BENA_1971",12.4666665395101,-8.87500011920929,165,222
"1682","102-4-C-BENA_1972",13.2000001271566,-8.10833323995272,156,231
"1683","102-4-C-BENA_1973",11.4666668574015,-7.23333358764648,162,175
"1684","102-4-C-BENA_1974",12.3666664759318,-8.2416668732961,165,149
"1685","102-4-C-BENA_1975",12.5666669209798,-8.00833342472712,164,110
"1686","102-4-C-BENA_1976",12.6666666666667,-6.47499986489614,194,180
"1687","102-4-C-BENA_1977",13.8999999364217,-6.04999999205271,181,129
"1688","102-4-C-BENA_1978",12.4666668574015,-4.63333320617676,177,157
"1689","102-4-C-BENA_1979",12.6666666666667,-6.02500021457672,198,197
"1690","102-4-C-BENA_1980",11.7000001271566,-6.20833313465118,229,127
"1691","102-4-C-BENA_1981",10.9333333969116,-4.36666677395503,294,171
"1692","102-4-C-BENA_1982",12.1666666666667,-7.19166660308838,285,136
"1693","102-4-C-BENA_1983",11.8666664759318,-6.43333345651627,178,82
"1694","102-4-C-BENA_1984",11.6333335240682,-7.54999971389771,253,94
"1695","102-4-C-BENA_1985",11.9333330790202,-6.53333344062169,206,187
"1696","102-4-C-BENA_1986",12.0666666030884,-6.34999978542328,217,134
"1697","102-4-C-BENA_1987",12.8666667938232,-5.39166653156281,195,131
"1698","102-4-C-BENA_1988",13.2000001271566,-5.44999984900157,170,129
"1699","102-4-C-BENA_1989",12.9333330790202,-6.55000013113022,226,197
"1700","102-4-C-BENA_1990",13.7333335876465,-7.12500007947286,243,247
"1701","102-4-C-BENA_1991",12.4333333969116,-5.85833313067754,116,174
"1702","102-4-C-BENA_1992",12.9333330790202,-7.19999997317791,295,240
"1703","102-4-C-BENA_1993",13.3333336512248,-4.43333326776822,192,255
"1704","102-4-C-BENA_1994",12.8000001907349,-6.47499998410543,225,215
"1705","102-4-C-BENA_1995",12.3333333333333,-5.84166660904884,195,68
"1706","102-4-C-BENA_1996",11.8666667938232,-7.7249998152256,198,188
"1707","102-4-C-BENA_1997",13.6333335240682,-5.40000013510386,168,137
"1708","102-4-C-BENA_1998",12.6666666666667,-4.41666665176551,369,48
"1709","102-4-C-BENA_1999",13.233333269755,-7.63333348433177,241,97
"1710","102-4-C-BENA_2000",11.6000000635783,-5.61666681369146,199,169
"1711","102-4-C-BENA_2001",12.3333336512248,-5.94166654348373,191,78
"1712","102-4-C-BENA_2002",12.1000000635783,-4.40833334128062,232,80
"1713","102-4-C-BENA_2003",12.733333269755,-4.99166671435038,212,127
"1714","102-4-C-BENA_2004",15.1666666666667,-5.00000007947286,88,130
"1715","102-4-C-BENA_2005",13.4000002543132,-5.00833324591319,227,115
"1716","102-4-C-BENA_2006",12.2000001271566,-5.95833325386047,212,94
"1717","102-4-C-BENA_2007",13.9666665395101,-5.18333339691162,284,69
"1718","102-4-C-BENA_2008",12.1666666666667,-6.48333342870076,335,101
"1719","102-4-C-BENA_2009",13.233333269755,-5.87499996026357,172,137
"1720","102-4-C-BENA_2010",12.733333269755,-5.5,172,160
"1721","102-4-C-BENA_2011",12.1333332061768,-6.00833360354106,315,181
"1722","102-4-C-BENA_2012",12.3999999364217,-7.37499996026357,208,102
"1723","102-4-C-BENA_2013",13.6000000635783,-5.96666655937831,132,298
"1724","102-4-C-BENA_2014",11.8666667938232,-4.37499992052714,427,106
"1725","102-4-C-BENA_2015",12.4333330790202,-4.65833338101705,213,211
"1726","102-4-C-SAPU_1901",11.5333334604899,-7.39166657129924,206,169
"1727","102-4-C-SAPU_1902",12.4000002543132,-7.93333329757055,206,169
"1728","102-4-C-SAPU_1903",11.9333333969116,-7.9333332379659,136,105
"1729","102-4-C-SAPU_1904",12.4666668574015,-7.974999944369,168,80
"1730","102-4-C-SAPU_1905",11.6000000635783,-5.7083334363997,308,140
"1731","102-4-C-SAPU_1906",11.6333332061768,-7.85000010331472,180,146
"1732","102-4-C-SAPU_1907",11.7000001271566,-7.400000055631,194,174
"1733","102-4-C-SAPU_1908",12.0333334604899,-6.87500008692344,88,102
"1734","102-4-C-SAPU_1909",11.4666665395101,-9.3749999354283,167,106
"1735","102-4-C-SAPU_1910",10.8333333333333,-8.54166676600774,155,115
"1736","102-4-C-SAPU_1911",11.9000002543132,-7.40833330154419,110,185
"1737","102-4-C-SAPU_1912",10.8666664759318,-5.23333346843719,241,125
"1738","102-4-C-SAPU_1913",11.8666664759318,-7.22500010331472,145,203
"1739","102-4-C-SAPU_1914",12.3666667938232,-5.72499982515971,156,171
"1740","102-4-C-SAPU_1915",12.8999996185303,-5.99999996026357,216,156
"1741","102-4-C-SAPU_1916",11.7999998728434,-7.49166683355967,212,289
"1742","102-4-C-SAPU_1917",11.3999999364217,-8.50833324591319,240,126
"1743","102-4-C-SAPU_1918",11.233333269755,-8.40833322207133,213,183
"1744","102-4-C-SAPU_1919",11.1000000635783,-7.2166666785876,227,158
"1745","102-4-C-SAPU_1920",10.8999999364217,-7.97500004371007,133,135
"1746","102-4-C-SAPU_1921",12.3333333333333,-7.11666668454806,132,232
"1747","102-4-C-SAPU_1922",10.2333335876465,-7.19999986886978,255,172
"1748","102-4-C-SAPU_1923",13.2000001271566,-6.13333316644033,134,124
"1749","102-4-C-SAPU_1924",10.6666666666667,-7.58333353201548,237,141
"1750","102-4-C-SAPU_1925",11.8333330154419,-7.25833336512248,142,205
"1751","102-4-C-SAPU_1926",12.7000001271566,-4.25000005960464,182,147
"1752","102-4-C-SAPU_1927",12.5333334604899,-8.03333328167597,153,127
"1753","102-4-C-SAPU_1928",11.4666668574015,-5.93333313862483,201,132
"1754","102-4-C-SAPU_1929",11.2333335876465,-5.88333300749461,243,226
"1755","102-4-C-SAPU_1930",11.7666664123535,-7.46666683753331,332,209
"1756","102-4-C-SAPU_1931",10.6333335240682,-6.80833317836126,189,174
"1757","102-4-C-SAPU_1932",10.766666730245,-8.14999997615814,259,178
"1758","102-4-C-SAPU_1933",10.4666668574015,-8.84166650970777,163,146
"1759","102-4-C-SAPU_1934",11.0999997456868,-6.77500007549922,195,64
"1760","102-4-C-SAPU_1935",10.9333333969116,-7.56666666269302,189,379
"1761","102-4-C-SAPU_1936",13,-6.80000009139379,240,218
"1762","102-4-C-SAPU_1937",11.7000001271566,-6.28333334128062,207,92
"1763","102-4-C-SAPU_1938",11.5333334604899,-6.19999990860621,234,108
"1764","102-4-C-SAPU_1939",11.8666664759318,-7.09166687726974,214,90
"1765","102-4-C-SAPU_1940",12.5666669209798,-4.574999888738,128,117
"1766","102-4-C-SAPU_1941",12.1666666666667,-6.11666675408681,180,141
"1767","102-4-C-SAPU_1942",12.5999997456868,-5.95000008742015,271,118
"1768","102-4-C-SAPU_1943",12.0666669209798,-5.88333354393641,154,135
"1769","102-4-C-SAPU_1944",11.6333332061768,-6.16666655739148,213,195
"1770","102-4-C-SAPU_1945",10.1666666666667,-7.40833315253258,336,189
"1771","102-4-C-SAPU_1946",11.6999998092651,-8.14166673024496,132,196
"1772","102-4-C-SAPU_1947",10.8666664759318,-7.09999997417132,138,128
"1773","102-4-C-SAPU_1948",10.1999999682109,-8.91666659216086,249,182
"1774","102-4-C-SAPU_1949",10.3666667938232,-7.07499993840853,196,144
"1775","102-4-C-SAPU_1950",12.2333335876465,-6.94999996821086,113,137
"1776","102-4-C-SAPU_1951",11.5333334604899,-7.70833335320155,204,165
"1777","102-4-C-SAPU_1952",10.8666667938232,-7.23333335419496,205,126
"1778","102-4-C-SAPU_1953",12.2999998728434,-6.63333328564962,262,87
"1779","102-4-C-SAPU_1954",11.3999999364217,-7.76666659116745,220,119
"1780","102-4-C-SAPU_1955",10.8333333333333,-8.6916665037473,251,175
"1781","102-4-C-SAPU_1956",11.3333336512248,-9.65833330154419,184,147
"1782","102-4-C-SAPU_1957",13.1000000635783,-5.51666665077209,73,155
"1783","102-4-C-SAPU_1958",12.8666664759318,-6.29999995231628,174,138
"1784","102-4-C-SAPU_1959",11.4333333969116,-7.79999985297521,193,182
"1785","102-4-C-SAPU_1960",11.3666664759318,-6.4416666328907,249,139
"1786","102-4-C-SAPU_1961",11.1000000635783,-8.5416667064031,257,141
"1787","102-4-C-SAPU_1962",12.4666668574015,-6.41666678587596,191,166
"1788","102-4-C-SAPU_1963",10.7999998728434,-6.67499999205271,373,264
"1789","102-4-C-SAPU_1964",12.1333332061768,-8.67499991257985,163,197
"1790","102-4-C-SAPU_1965",10.8333330154419,-7.43333339691162,297,208
"1791","102-4-C-SAPU_1966",12.0333334604899,-8.24999984105428,149,181
"1792","102-4-C-SAPU_1967",11.9333333969116,-6.42500007152557,249,276
"1793","102-4-C-SAPU_1968",13.2000001271566,-7.36666665474574,102,122
"1794","102-4-C-SAPU_1969",11.1666666666667,-6.00833324591319,126,103
"1795","102-4-C-SAPU_1970",11.5,-6.81666654720902,218,278
"1796","102-4-C-SAPU_1971",12.4666665395101,-8.87500011920929,165,222
"1797","102-4-C-SAPU_1972",13.2000001271566,-8.10833323995272,156,231
"1798","102-4-C-SAPU_1973",11.4666668574015,-7.23333358764648,162,175
"1799","102-4-C-SAPU_1974",12.3666664759318,-8.2416668732961,165,149
"1800","102-4-C-SAPU_1975",12.5666669209798,-8.00833342472712,164,110
"1801","102-4-C-SAPU_1976",12.6666666666667,-6.47499986489614,194,180
"1802","102-4-C-SAPU_1977",13.8999999364217,-6.04999999205271,181,129
"1803","102-4-C-SAPU_1978",12.4666668574015,-4.63333320617676,177,157
"1804","102-4-C-SAPU_1979",12.6666666666667,-6.02500021457672,198,197
"1805","102-4-C-SAPU_1980",11.7000001271566,-6.20833313465118,229,127
"1806","102-4-C-SAPU_1981",10.9333333969116,-4.36666677395503,294,171
"1807","102-4-C-SAPU_1982",12.1666666666667,-7.19166660308838,285,136
"1808","102-4-C-SAPU_1983",11.8666664759318,-6.43333345651627,178,82
"1809","102-4-C-SAPU_1984",11.6333335240682,-7.54999971389771,253,94
"1810","102-4-C-SAPU_1985",11.9333330790202,-6.53333344062169,206,187
"1811","102-4-C-SAPU_1986",12.0666666030884,-6.34999978542328,217,134
"1812","102-4-C-SAPU_1987",12.8666667938232,-5.39166653156281,195,131
"1813","102-4-C-SAPU_1988",13.2000001271566,-5.44999984900157,170,129
"1814","102-4-C-SAPU_1989",12.9333330790202,-6.55000013113022,226,197
"1815","102-4-C-SAPU_1990",13.7333335876465,-7.12500007947286,243,247
"1816","102-4-C-SAPU_1991",12.4333333969116,-5.85833313067754,116,174
"1817","102-4-C-SAPU_1992",12.9333330790202,-7.19999997317791,295,240
"1818","102-4-C-SAPU_1993",13.3333336512248,-4.43333326776822,192,255
"1819","102-4-C-SAPU_1994",12.8000001907349,-6.47499998410543,225,215
"1820","102-4-C-SAPU_1995",12.3333333333333,-5.84166660904884,195,68
"1821","102-4-C-SAPU_1996",11.8666667938232,-7.7249998152256,198,188
"1822","102-4-C-SAPU_1997",13.6333335240682,-5.40000013510386,168,137
"1823","102-4-C-SAPU_1998",12.6666666666667,-4.41666665176551,369,48
"1824","102-4-C-SAPU_1999",13.233333269755,-7.63333348433177,241,97
"1825","102-4-C-SAPU_2000",11.6000000635783,-5.61666681369146,199,169
"1826","102-4-C-SAPU_2001",12.3333336512248,-5.94166654348373,191,78
"1827","102-4-C-SAPU_2002",12.1000000635783,-4.40833334128062,232,80
"1828","102-4-C-SAPU_2003",12.733333269755,-4.99166671435038,212,127
"1829","102-4-C-SAPU_2004",15.1666666666667,-5.00000007947286,88,130
"1830","102-4-C-SAPU_2005",13.4000002543132,-5.00833324591319,227,115
"1831","102-4-C-SAPU_2006",12.2000001271566,-5.95833325386047,212,94
"1832","102-4-C-SAPU_2007",13.9666665395101,-5.18333339691162,284,69
"1833","102-4-C-SAPU_2008",12.1666666666667,-6.48333342870076,335,101
"1834","102-4-C-SAPU_2009",13.233333269755,-5.87499996026357,172,137
"1835","102-4-C-SAPU_2010",12.733333269755,-5.5,172,160
"1836","102-4-C-SAPU_2011",12.1333332061768,-6.00833360354106,315,181
"1837","102-4-C-SAPU_2012",12.3999999364217,-7.37499996026357,208,102
"1838","102-4-C-SAPU_2013",13.6000000635783,-5.96666655937831,132,298
"1839","102-4-C-SAPU_2014",11.8666667938232,-4.37499992052714,427,106
"1840","102-4-C-SAPU_2015",12.4333330790202,-4.65833338101705,213,211
"1841","111-1-A-BENA_1901",11.4999996821086,-7.44166660308838,226,169
"1842","111-1-A-BENA_1902",12.3333333333333,-7.99999972184499,226,169
"1843","111-1-A-BENA_1903",11.8999999364217,-7.98333315054576,148,107
"1844","111-1-A-BENA_1904",12.4333330790202,-8.03333347042402,184,80
"1845","111-1-A-BENA_1905",11.5999997456868,-5.73333322194715,333,140
"1846","111-1-A-BENA_1906",11.6000000635783,-7.8916667898496,195,147
"1847","111-1-A-BENA_1907",11.6333335240682,-7.44999992847443,212,176
"1848","111-1-A-BENA_1908",11.9999996821086,-6.92499984800816,96,103
"1849","111-1-A-BENA_1909",11.4333333969116,-9.42500009636084,183,106
"1850","111-1-A-BENA_1910",10.766666730245,-8.60000004371007,171,117
"1851","111-1-A-BENA_1911",11.8666664759318,-7.46666673819224,120,186
"1852","111-1-A-BENA_1912",10.8999999364217,-5.27500007549922,268,127
"1853","111-1-A-BENA_1913",11.8666664759318,-7.2500001291434,157,204
"1854","111-1-A-BENA_1914",12.3333333333333,-5.77499990661939,170,171
"1855","111-1-A-BENA_1915",12.8666667938232,-6.04999999205271,239,157
"1856","111-1-A-BENA_1916",11.766666730245,-7.5583332379659,232,289
"1857","111-1-A-BENA_1917",11.3666667938232,-8.5583332379659,259,127
"1858","111-1-A-BENA_1918",11.1666666666667,-8.48333328962326,234,183
"1859","111-1-A-BENA_1919",11.0333334604899,-7.27500003576279,247,155
"1860","111-1-A-BENA_1920",10.8666664759318,-8.05000009139379,146,137
"1861","111-1-A-BENA_1921",12.3000001907349,-7.15833320220311,145,239
"1862","111-1-A-BENA_1922",10.2000001271566,-7.24166659514109,273,173
"1863","111-1-A-BENA_1923",13.1333335240682,-6.22499998410543,149,129
"1864","111-1-A-BENA_1924",10.6333335240682,-7.65833328167597,258,142
"1865","111-1-A-BENA_1925",11.766666730245,-7.31666656335195,155,204
"1866","111-1-A-BENA_1926",12.6666666666667,-4.31666660308838,198,148
"1867","111-1-A-BENA_1927",12.5333334604899,-8.04166648785273,171,129
"1868","111-1-A-BENA_1928",11.4000002543132,-5.98333324988683,221,132
"1869","111-1-A-BENA_1929",11.1999998092651,-5.93333339691162,265,231
"1870","111-1-A-BENA_1930",11.733333269755,-7.53333336114883,369,213
"1871","111-1-A-BENA_1931",10.6000000635783,-6.87499998013179,209,170
"1872","111-1-A-BENA_1932",10.733333269755,-8.19999984900157,285,182
"1873","111-1-A-BENA_1933",10.3999999364217,-8.8916667898496,180,146
"1874","111-1-A-BENA_1934",11.1000000635783,-6.82499996821086,211,65
"1875","111-1-A-BENA_1935",10.8999999364217,-7.60000000397364,207,382
"1876","111-1-A-BENA_1936",12.9333330790202,-6.8666667342186,265,217
"1877","111-1-A-BENA_1937",11.6666666666667,-6.32500008742015,228,91
"1878","111-1-A-BENA_1938",11.5,-6.2500001390775,254,108
"1879","111-1-A-BENA_1939",11.8000001907349,-7.13333338499069,234,90
"1880","111-1-A-BENA_1940",12.5333334604899,-4.62500009561578,141,118
"1881","111-1-A-BENA_1941",12.1000000635783,-6.19166680177053,196,141
"1882","111-1-A-BENA_1942",12.5666666030884,-5.99999972184499,298,118
"1883","111-1-A-BENA_1943",12.0333331425985,-5.93333321809769,167,134
"1884","111-1-A-BENA_1944",11.5666666030884,-6.23333332935969,233,196
"1885","111-1-A-BENA_1945",10.1000000635783,-7.49999996026357,374,191
"1886","111-1-A-BENA_1946",11.6666666666667,-8.22499995430311,145,196
"1887","111-1-A-BENA_1947",10.7666664123535,-7.16666690508525,152,131
"1888","111-1-A-BENA_1948",10.1333333651225,-8.9916667441527,265,185
"1889","111-1-A-BENA_1949",10.2999998728434,-7.13333334525426,208,144
"1890","111-1-A-BENA_1950",12.1666666666667,-6.99166675408681,125,134
"1891","111-1-A-BENA_1951",11.4666668574015,-7.75000007947286,226,163
"1892","111-1-A-BENA_1952",10.8333336512248,-7.26666646202405,227,128
"1893","111-1-A-BENA_1953",12.233333269755,-6.69166674216588,293,88
"1894","111-1-A-BENA_1954",11.3333333333333,-7.80833325783412,239,120
"1895","111-1-A-BENA_1955",10.7666664123535,-8.75,274,175
"1896","111-1-A-BENA_1956",11.266666730245,-9.72499998410543,201,144
"1897","111-1-A-BENA_1957",13.0666666030884,-5.58333333333333,80,156
"1898","111-1-A-BENA_1958",12.8333336512248,-6.36666655540466,191,139
"1899","111-1-A-BENA_1959",11.4333333969116,-7.85000006357829,203,184
"1900","111-1-A-BENA_1960",11.2999998728434,-6.49999992052714,273,141
"1901","111-1-A-BENA_1961",11.0666666030884,-8.56666672229767,282,140
"1902","111-1-A-BENA_1962",12.3999999364217,-6.43333327770233,197,171
"1903","111-1-A-BENA_1963",10.7333335876465,-6.71666661898295,412,272
"1904","111-1-A-BENA_1964",12.1333335240682,-8.71666650722424,179,201
"1905","111-1-A-BENA_1965",10.733333269755,-7.50833332538605,335,210
"1906","111-1-A-BENA_1966",11.9999996821086,-8.29166680574417,166,178
"1907","111-1-A-BENA_1967",11.9333333969116,-6.45833317438761,266,280
"1908","111-1-A-BENA_1968",13.1666666666667,-7.3999999165535,110,124
"1909","111-1-A-BENA_1969",11.1333332061768,-6.0499999721845,137,104
"1910","111-1-A-BENA_1970",11.4333330790202,-6.92499998398125,240,272
"1911","111-1-A-BENA_1971",12.4666665395101,-8.92499999205271,179,219
"1912","111-1-A-BENA_1972",13.1666666666667,-8.12499993046125,175,236
"1913","111-1-A-BENA_1973",11.4333330790202,-7.29166658719381,175,178
"1914","111-1-A-BENA_1974",12.3000001907349,-8.31666664282481,181,145
"1915","111-1-A-BENA_1975",12.5333334604899,-8.06666680177053,176,112
"1916","111-1-A-BENA_1976",12.6000000635783,-6.55000003178914,213,181
"1917","111-1-A-BENA_1977",13.8666667938232,-6.11666639645894,197,128
"1918","111-1-A-BENA_1978",12.4333333969116,-4.66666666666667,198,155
"1919","111-1-A-BENA_1979",12.5999997456868,-6.07499996821086,217,196
"1920","111-1-A-BENA_1980",11.6333332061768,-6.26666650176048,254,128
"1921","111-1-A-BENA_1981",10.9333337148031,-4.42499965429306,321,171
"1922","111-1-A-BENA_1982",12.1333332061768,-7.21666673819224,312,137
"1923","111-1-A-BENA_1983",11.7999998728434,-6.49166672180096,194,81
"1924","111-1-A-BENA_1984",11.6000000635783,-7.64999999602636,280,90
"1925","111-1-A-BENA_1985",11.8999999364217,-6.56666672229767,227,186
"1926","111-1-A-BENA_1986",12,-6.43333331743876,240,132
"1927","111-1-A-BENA_1987",12.8333333333333,-5.46666675806046,216,132
"1928","111-1-A-BENA_1988",13.1666663487752,-5.52500019470851,185,131
"1929","111-1-A-BENA_1989",12.8666667938232,-6.60833354791005,249,195
"1930","111-1-A-BENA_1990",13.733333269755,-7.14166661103566,264,244
"1931","111-1-A-BENA_1991",12.3999999364217,-5.91666666666667,125,177
"1932","111-1-A-BENA_1992",12.9000002543132,-7.24999974419673,328,240
"1933","111-1-A-BENA_1993",13.266666730245,-4.4999998708566,212,259
"1934","111-1-A-BENA_1994",12.7666670481364,-6.5333333214124,248,215
"1935","111-1-A-BENA_1995",12.2666664123535,-5.88333329558372,215,70
"1936","111-1-A-BENA_1996",11.8666667938232,-7.73333326975505,218,188
"1937","111-1-A-BENA_1997",13.5666666030884,-5.45833345254262,185,137
