"","Shrub_ID_year","iem.summ.temp","iem.temp","iem.summ.rain","iem.wint.rain"
"2885","121-1-C-BENA_1910",11.3333333333333,-8.34166653951009,162,105
"2886","121-1-C-BENA_1911",12.4000002543132,-7.224999944369,115,165
"2887","121-1-C-BENA_1912",11.3999999364217,-5.03333355983098,251,116
"2888","121-1-C-BENA_1913",12.3999999364217,-6.99166685342789,152,183
"2889","121-1-C-BENA_1914",12.8666667938232,-5.5249999165535,162,150
"2890","121-1-C-BENA_1915",13.3999996185303,-5.78333342075348,225,143
"2891","121-1-C-BENA_1916",12.2999998728434,-7.31666674216588,221,255
"2892","121-1-C-BENA_1917",11.8999999364217,-8.30000025033951,245,115
"2893","121-1-C-BENA_1918",11.733333269755,-8.23333336909612,220,169
"2894","121-1-C-BENA_1919",11.5666666030884,-7.03333338101705,233,136
"2895","121-1-C-BENA_1920",11.3999999364217,-7.79999991257985,137,124
"2896","121-1-C-BENA_1921",12.8333333333333,-6.91666653752327,137,219
"2897","121-1-C-BENA_1922",10.7333335876465,-6.99999999006589,259,156
"2898","121-1-C-BENA_1923",13.7000001271566,-5.98333323001862,138,117
"2899","121-1-C-BENA_1924",11.1666666666667,-7.44166656335195,247,126
"2900","121-1-C-BENA_1925",12.3666664759318,-7.06666660308838,145,184
"2901","121-1-C-BENA_1926",13.2000001271566,-4.08333331346512,187,132
"2902","121-1-C-BENA_1927",13.0666666030884,-7.80000003178914,160,115
"2903","121-1-C-BENA_1928",12.0000003178914,-5.71666665871938,206,119
"2904","121-1-C-BENA_1929",11.7333335876465,-5.69999996821086,251,208
"2905","121-1-C-BENA_1930",12.2999998728434,-7.26666669050852,353,193
"2906","121-1-C-BENA_1931",11.1333335240682,-6.64166649182638,198,150
"2907","121-1-C-BENA_1932",11.2999998728434,-7.9166668454806,272,164
"2908","121-1-C-BENA_1933",10.9666668574015,-8.64166680971781,171,132
"2909","121-1-C-BENA_1934",11.5999997456868,-6.60000002384186,203,58
"2910","121-1-C-BENA_1935",11.4666668574015,-7.35000000397364,196,347
"2911","121-1-C-BENA_1936",13.5333331425985,-6.61666671435038,251,194
"2912","121-1-C-BENA_1937",12.233333269755,-6.05833343664805,217,83
"2913","121-1-C-BENA_1938",12.0666666030884,-5.9916667342186,243,97
"2914","121-1-C-BENA_1939",12.3666664759318,-6.88333328564962,220,79
"2915","121-1-C-BENA_1940",13.0666669209798,-4.36666672242184,135,105
"2916","121-1-C-BENA_1941",12.6333332061768,-5.93333347638448,188,128
"2917","121-1-C-BENA_1942",13.1333332061768,-5.724999944369,284,106
"2918","121-1-C-BENA_1943",12.6333332061768,-5.65833342075348,159,120
"2919","121-1-C-BENA_1944",12.1666666666667,-5.98333350817362,221,177
"2920","121-1-C-BENA_1945",10.6000000635783,-7.27500000596046,357,173
"2921","121-1-C-BENA_1946",12.1666666666667,-7.98333334922791,136,176
"2922","121-1-C-BENA_1947",11.2666664123535,-6.93333357572556,144,120
"2923","121-1-C-BENA_1948",10.6666666666667,-8.7416665305694,248,167
"2924","121-1-C-BENA_1949",10.8333333333333,-6.88333330551783,191,129
"2925","121-1-C-BENA_1950",12.7333335876465,-6.70833325386047,118,120
"2926","121-1-C-BENA_1951",12.0333334604899,-7.49999984105428,219,143
"2927","121-1-C-BENA_1952",11.4000002543132,-6.99999982118607,219,116
"2928","121-1-C-BENA_1953",12.7666664123535,-6.44166684150696,278,79
"2929","121-1-C-BENA_1954",11.9000002543132,-7.53333338101705,226,106
"2930","121-1-C-BENA_1955",11.2999998728434,-8.50833332538605,255,153
"2931","121-1-C-BENA_1956",11.8333336512248,-9.45833319425583,187,128
"2932","121-1-C-BENA_1957",13.6000000635783,-5.36666649580002,74,142
"2933","121-1-C-BENA_1958",13.3666664759318,-6.12500003973643,178,127
"2934","121-1-C-BENA_1959",11.9333333969116,-7.59999990463257,191,167
"2935","121-1-C-BENA_1960",11.8333333333333,-6.23333309094111,260,128
"2936","121-1-C-BENA_1961",11.5666666030884,-8.31666662295659,269,127
"2937","121-1-C-BENA_1962",12.9333333969116,-6.15833334128062,178,156
"2938","121-1-C-BENA_1963",11.266666730245,-6.44166656335195,395,250
"2939","121-1-C-BENA_1964",12.6333332061768,-8.45833346247673,167,184
"2940","121-1-C-BENA_1965",11.2666664123535,-7.25833348433177,323,191
"2941","121-1-C-BENA_1966",12.5333334604899,-8.04166664679845,158,155
"2942","121-1-C-BENA_1967",12.4666665395101,-6.20833341280619,249,253
"2943","121-1-C-BENA_1968",13.7333335876465,-7.15833346048991,104,111
"2944","121-1-C-BENA_1969",11.6666666666667,-5.79999973376592,130,93
"2945","121-1-C-BENA_1970",12,-6.69166665027539,231,241
"2946","121-1-C-BENA_1971",13,-8.6833330988884,169,196
"2947","121-1-C-BENA_1972",13.7000001271566,-7.89999997615814,166,216
"2948","121-1-C-BENA_1973",11.9333333969116,-7.01666653156281,164,164
"2949","121-1-C-BENA_1974",12.8333333333333,-8.08333333333333,172,125
"2950","121-1-C-BENA_1975",13.0333334604899,-7.82499984900157,163,99
"2951","121-1-C-BENA_1976",13.1333332061768,-6.31666652361552,204,164
"2952","121-1-C-BENA_1977",14.3999999364217,-5.86666679382324,185,115
"2953","121-1-C-BENA_1978",13,-4.4083331823349,183,136
"2954","121-1-C-BENA_1979",13.1333332061768,-5.82499992847443,206,174
"2955","121-1-C-BENA_1980",12.1666666666667,-6.0249999165535,239,116
"2956","121-1-C-BENA_1981",11.4666668574015,-4.19166668256124,303,153
"2957","121-1-C-BENA_1982",12.7000001271566,-6.95833341280619,296,122
"2958","121-1-C-BENA_1983",12.2999998728434,-6.24166667958101,185,73
"2959","121-1-C-BENA_1984",12.1333335240682,-7.40833330154419,269,77
"2960","121-1-C-BENA_1985",12.4666665395101,-6.30000015099843,213,164
"2961","121-1-C-BENA_1986",12.5666666030884,-6.16666662693024,228,117
"2962","121-1-C-BENA_1987",13.3666667938232,-5.23333323001862,208,119
"2963","121-1-C-BENA_1988",13.6666666666667,-5.30833351612091,177,117
"2964","121-1-C-BENA_1989",13.4333330790202,-6.3333335518837,235,173
"2965","121-1-C-BENA_1990",14.2333335876465,-6.89999997615814,253,215
"2966","121-1-C-BENA_1991",12.8999999364217,-5.69166674216588,116,163
"2967","121-1-C-BENA_1992",13.4666665395101,-6.99166664294899,313,217
"2968","121-1-C-BENA_1993",13.8333336512248,-4.2166666885217,200,236
"2969","121-1-C-BENA_1994",13.3000001907349,-6.29999987284342,232,192
"2970","121-1-C-BENA_1995",12.8666664759318,-5.60833325485388,202,62
"2971","121-1-C-BENA_1996",12.4000002543132,-7.43333305915197,205,170
"2972","121-1-C-BENA_1997",14.1000000635783,-5.22499998410543,174,120
"2973","121-1-C-BENA_1998",13.3666667938232,-4.03333339095116,385,42
"2974","121-1-C-BENA_1999",13.766666730245,-7.38333332538605,243,92
"2975","121-1-C-BENA_2000",12.1333332061768,-5.44166670242945,210,160
"2976","121-1-C-BENA_2001",12.8333336512248,-5.74166671435038,201,67
"2977","121-1-C-BENA_2002",12.5333331425985,-4.23333323001862,248,71
"2978","121-1-C-BENA_2003",13.1999998092651,-4.78333344062169,180,106
"2979","121-1-C-BENA_2004",15.6666666666667,-4.80833325783412,81,107
"2980","121-1-C-BENA_2005",13.8333333333333,-4.83333337306976,244,96
"2981","121-1-C-BENA_2006",12.733333269755,-5.69166660308838,211,76
"2982","121-1-C-BENA_2007",14.4666665395101,-4.93333339691162,300,57
"2983","121-1-C-BENA_2008",12.6999998092651,-6.24999984105428,363,86
"2984","121-1-C-BENA_2009",13.733333269755,-5.64166673024495,188,118
"2985","121-1-C-BENA_2010",13.266666730245,-5.24166671435038,170,141
"2986","121-1-C-BENA_2011",12.6999998092651,-5.73333330949148,335,160
"2987","121-1-C-BENA_2012",13.0333331425985,-7.10000002384186,216,87
"2988","121-1-C-BENA_2013",14.1000000635783,-5.72500020265579,137,275
"2989","121-1-C-BENA_2014",12.2999998728434,-4.15000001589457,449,96
"2990","121-1-C-BENA_2015",12.9666665395101,-4.42500001192093,223,188
"2991","121-1-D-BENA_1901",12.0333334604899,-7.20000004768372,213,151
"2992","121-1-D-BENA_1902",12.9000002543132,-7.74166635672251,213,151
"2993","121-1-D-BENA_1903",12.4333333969116,-7.73333330949148,141,99
"2994","121-1-D-BENA_1904",12.9333333969116,-7.79166648785273,176,72
"2995","121-1-D-BENA_1905",12.1000000635783,-5.50833341230949,316,125
"2996","121-1-D-BENA_1906",12.1666666666667,-7.6333335240682,184,133
"2997","121-1-D-BENA_1907",12.2333335876465,-7.18333321809769,201,161
"2998","121-1-D-BENA_1908",12.5333334604899,-6.69166644414266,90,93
"2999","121-1-D-BENA_1909",11.9666665395101,-9.17499999205271,174,95
"3000","121-1-D-BENA_1910",11.3333333333333,-8.34166653951009,162,105
"3001","121-1-D-BENA_1911",12.4000002543132,-7.224999944369,115,165
"3002","121-1-D-BENA_1912",11.3999999364217,-5.03333355983098,251,116
"3003","121-1-D-BENA_1913",12.3999999364217,-6.99166685342789,152,183
"3004","121-1-D-BENA_1914",12.8666667938232,-5.5249999165535,162,150
"3005","121-1-D-BENA_1915",13.3999996185303,-5.78333342075348,225,143
"3006","121-1-D-BENA_1916",12.2999998728434,-7.31666674216588,221,255
"3007","121-1-D-BENA_1917",11.8999999364217,-8.30000025033951,245,115
"3008","121-1-D-BENA_1918",11.733333269755,-8.23333336909612,220,169
"3009","121-1-D-BENA_1919",11.5666666030884,-7.03333338101705,233,136
"3010","121-1-D-BENA_1920",11.3999999364217,-7.79999991257985,137,124
"3011","121-1-D-BENA_1921",12.8333333333333,-6.91666653752327,137,219
"3012","121-1-D-BENA_1922",10.7333335876465,-6.99999999006589,259,156
"3013","121-1-D-BENA_1923",13.7000001271566,-5.98333323001862,138,117
"3014","121-1-D-BENA_1924",11.1666666666667,-7.44166656335195,247,126
"3015","121-1-D-BENA_1925",12.3666664759318,-7.06666660308838,145,184
"3016","121-1-D-BENA_1926",13.2000001271566,-4.08333331346512,187,132
"3017","121-1-D-BENA_1927",13.0666666030884,-7.80000003178914,160,115
"3018","121-1-D-BENA_1928",12.0000003178914,-5.71666665871938,206,119
"3019","121-1-D-BENA_1929",11.7333335876465,-5.69999996821086,251,208
"3020","121-1-D-BENA_1930",12.2999998728434,-7.26666669050852,353,193
"3021","121-1-D-BENA_1931",11.1333335240682,-6.64166649182638,198,150
"3022","121-1-D-BENA_1932",11.2999998728434,-7.9166668454806,272,164
"3023","121-1-D-BENA_1933",10.9666668574015,-8.64166680971781,171,132
"3024","121-1-D-BENA_1934",11.5999997456868,-6.60000002384186,203,58
"3025","121-1-D-BENA_1935",11.4666668574015,-7.35000000397364,196,347
"3026","121-1-D-BENA_1936",13.5333331425985,-6.61666671435038,251,194
"3027","121-1-D-BENA_1937",12.233333269755,-6.05833343664805,217,83
"3028","121-1-D-BENA_1938",12.0666666030884,-5.9916667342186,243,97
"3029","121-1-D-BENA_1939",12.3666664759318,-6.88333328564962,220,79
"3030","121-1-D-BENA_1940",13.0666669209798,-4.36666672242184,135,105
"3031","121-1-D-BENA_1941",12.6333332061768,-5.93333347638448,188,128
"3032","121-1-D-BENA_1942",13.1333332061768,-5.724999944369,284,106
"3033","121-1-D-BENA_1943",12.6333332061768,-5.65833342075348,159,120
"3034","121-1-D-BENA_1944",12.1666666666667,-5.98333350817362,221,177
"3035","121-1-D-BENA_1945",10.6000000635783,-7.27500000596046,357,173
"3036","121-1-D-BENA_1946",12.1666666666667,-7.98333334922791,136,176
"3037","121-1-D-BENA_1947",11.2666664123535,-6.93333357572556,144,120
"3038","121-1-D-BENA_1948",10.6666666666667,-8.7416665305694,248,167
"3039","121-1-D-BENA_1949",10.8333333333333,-6.88333330551783,191,129
"3040","121-1-D-BENA_1950",12.7333335876465,-6.70833325386047,118,120
"3041","121-1-D-BENA_1951",12.0333334604899,-7.49999984105428,219,143
"3042","121-1-D-BENA_1952",11.4000002543132,-6.99999982118607,219,116
"3043","121-1-D-BENA_1953",12.7666664123535,-6.44166684150696,278,79
"3044","121-1-D-BENA_1954",11.9000002543132,-7.53333338101705,226,106
"3045","121-1-D-BENA_1955",11.2999998728434,-8.50833332538605,255,153
"3046","121-1-D-BENA_1956",11.8333336512248,-9.45833319425583,187,128
"3047","121-1-D-BENA_1957",13.6000000635783,-5.36666649580002,74,142
"3048","121-1-D-BENA_1958",13.3666664759318,-6.12500003973643,178,127
"3049","121-1-D-BENA_1959",11.9333333969116,-7.59999990463257,191,167
"3050","121-1-D-BENA_1960",11.8333333333333,-6.23333309094111,260,128
"3051","121-1-D-BENA_1961",11.5666666030884,-8.31666662295659,269,127
"3052","121-1-D-BENA_1962",12.9333333969116,-6.15833334128062,178,156
"3053","121-1-D-BENA_1963",11.266666730245,-6.44166656335195,395,250
"3054","121-1-D-BENA_1964",12.6333332061768,-8.45833346247673,167,184
"3055","121-1-D-BENA_1965",11.2666664123535,-7.25833348433177,323,191
"3056","121-1-D-BENA_1966",12.5333334604899,-8.04166664679845,158,155
"3057","121-1-D-BENA_1967",12.4666665395101,-6.20833341280619,249,253
"3058","121-1-D-BENA_1968",13.7333335876465,-7.15833346048991,104,111
"3059","121-1-D-BENA_1969",11.6666666666667,-5.79999973376592,130,93
"3060","121-1-D-BENA_1970",12,-6.69166665027539,231,241
"3061","121-1-D-BENA_1971",13,-8.6833330988884,169,196
"3062","121-1-D-BENA_1972",13.7000001271566,-7.89999997615814,166,216
"3063","121-1-D-BENA_1973",11.9333333969116,-7.01666653156281,164,164
"3064","121-1-D-BENA_1974",12.8333333333333,-8.08333333333333,172,125
"3065","121-1-D-BENA_1975",13.0333334604899,-7.82499984900157,163,99
"3066","121-1-D-BENA_1976",13.1333332061768,-6.31666652361552,204,164
"3067","121-1-D-BENA_1977",14.3999999364217,-5.86666679382324,185,115
"3068","121-1-D-BENA_1978",13,-4.4083331823349,183,136
"3069","121-1-D-BENA_1979",13.1333332061768,-5.82499992847443,206,174
"3070","121-1-D-BENA_1980",12.1666666666667,-6.0249999165535,239,116
"3071","121-1-D-BENA_1981",11.4666668574015,-4.19166668256124,303,153
"3072","121-1-D-BENA_1982",12.7000001271566,-6.95833341280619,296,122
"3073","121-1-D-BENA_1983",12.2999998728434,-6.24166667958101,185,73
"3074","121-1-D-BENA_1984",12.1333335240682,-7.40833330154419,269,77
"3075","121-1-D-BENA_1985",12.4666665395101,-6.30000015099843,213,164
"3076","121-1-D-BENA_1986",12.5666666030884,-6.16666662693024,228,117
"3077","121-1-D-BENA_1987",13.3666667938232,-5.23333323001862,208,119
"3078","121-1-D-BENA_1988",13.6666666666667,-5.30833351612091,177,117
"3079","121-1-D-BENA_1989",13.4333330790202,-6.3333335518837,235,173
"3080","121-1-D-BENA_1990",14.2333335876465,-6.89999997615814,253,215
"3081","121-1-D-BENA_1991",12.8999999364217,-5.69166674216588,116,163
"3082","121-1-D-BENA_1992",13.4666665395101,-6.99166664294899,313,217
"3083","121-1-D-BENA_1993",13.8333336512248,-4.2166666885217,200,236
"3084","121-1-D-BENA_1994",13.3000001907349,-6.29999987284342,232,192
"3085","121-1-D-BENA_1995",12.8666664759318,-5.60833325485388,202,62
"3086","121-1-D-BENA_1996",12.4000002543132,-7.43333305915197,205,170
"3087","121-1-D-BENA_1997",14.1000000635783,-5.22499998410543,174,120
"3088","121-1-D-BENA_1998",13.3666667938232,-4.03333339095116,385,42
"3089","121-1-D-BENA_1999",13.766666730245,-7.38333332538605,243,92
"3090","121-1-D-BENA_2000",12.1333332061768,-5.44166670242945,210,160
"3091","121-1-D-BENA_2001",12.8333336512248,-5.74166671435038,201,67
"3092","121-1-D-BENA_2002",12.5333331425985,-4.23333323001862,248,71
"3093","121-1-D-BENA_2003",13.1999998092651,-4.78333344062169,180,106
"3094","121-1-D-BENA_2004",15.6666666666667,-4.80833325783412,81,107
"3095","121-1-D-BENA_2005",13.8333333333333,-4.83333337306976,244,96
"3096","121-1-D-BENA_2006",12.733333269755,-5.69166660308838,211,76
"3097","121-1-D-BENA_2007",14.4666665395101,-4.93333339691162,300,57
"3098","121-1-D-BENA_2008",12.6999998092651,-6.24999984105428,363,86
"3099","121-1-D-BENA_2009",13.733333269755,-5.64166673024495,188,118
"3100","121-1-D-BENA_2010",13.266666730245,-5.24166671435038,170,141
"3101","121-1-D-BENA_2011",12.6999998092651,-5.73333330949148,335,160
"3102","121-1-D-BENA_2012",13.0333331425985,-7.10000002384186,216,87
"3103","121-1-D-BENA_2013",14.1000000635783,-5.72500020265579,137,275
"3104","121-1-D-BENA_2014",12.2999998728434,-4.15000001589457,449,96
"3105","121-1-D-BENA_2015",12.9666665395101,-4.42500001192093,223,188
"3106","121-2-A-BENA_1901",12.0333334604899,-7.20000004768372,213,151
"3107","121-2-A-BENA_1902",12.9000002543132,-7.74166635672251,213,151
"3108","121-2-A-BENA_1903",12.4333333969116,-7.73333330949148,141,99
"3109","121-2-A-BENA_1904",12.9333333969116,-7.79166648785273,176,72
"3110","121-2-A-BENA_1905",12.1000000635783,-5.50833341230949,316,125
"3111","121-2-A-BENA_1906",12.1666666666667,-7.6333335240682,184,133
"3112","121-2-A-BENA_1907",12.2333335876465,-7.18333321809769,201,161
"3113","121-2-A-BENA_1908",12.5333334604899,-6.69166644414266,90,93
"3114","121-2-A-BENA_1909",11.9666665395101,-9.17499999205271,174,95
"3115","121-2-A-BENA_1910",11.3333333333333,-8.34166653951009,162,105
"3116","121-2-A-BENA_1911",12.4000002543132,-7.224999944369,115,165
"3117","121-2-A-BENA_1912",11.3999999364217,-5.03333355983098,251,116
"3118","121-2-A-BENA_1913",12.3999999364217,-6.99166685342789,152,183
"3119","121-2-A-BENA_1914",12.8666667938232,-5.5249999165535,162,150
"3120","121-2-A-BENA_1915",13.3999996185303,-5.78333342075348,225,143
"3121","121-2-A-BENA_1916",12.2999998728434,-7.31666674216588,221,255
"3122","121-2-A-BENA_1917",11.8999999364217,-8.30000025033951,245,115
"3123","121-2-A-BENA_1918",11.733333269755,-8.23333336909612,220,169
"3124","121-2-A-BENA_1919",11.5666666030884,-7.03333338101705,233,136
"3125","121-2-A-BENA_1920",11.3999999364217,-7.79999991257985,137,124
"3126","121-2-A-BENA_1921",12.8333333333333,-6.91666653752327,137,219
"3127","121-2-A-BENA_1922",10.7333335876465,-6.99999999006589,259,156
"3128","121-2-A-BENA_1923",13.7000001271566,-5.98333323001862,138,117
"3129","121-2-A-BENA_1924",11.1666666666667,-7.44166656335195,247,126
"3130","121-2-A-BENA_1925",12.3666664759318,-7.06666660308838,145,184
"3131","121-2-A-BENA_1926",13.2000001271566,-4.08333331346512,187,132
"3132","121-2-A-BENA_1927",13.0666666030884,-7.80000003178914,160,115
"3133","121-2-A-BENA_1928",12.0000003178914,-5.71666665871938,206,119
"3134","121-2-A-BENA_1929",11.7333335876465,-5.69999996821086,251,208
"3135","121-2-A-BENA_1930",12.2999998728434,-7.26666669050852,353,193
"3136","121-2-A-BENA_1931",11.1333335240682,-6.64166649182638,198,150
"3137","121-2-A-BENA_1932",11.2999998728434,-7.9166668454806,272,164
"3138","121-2-A-BENA_1933",10.9666668574015,-8.64166680971781,171,132
"3139","121-2-A-BENA_1934",11.5999997456868,-6.60000002384186,203,58
"3140","121-2-A-BENA_1935",11.4666668574015,-7.35000000397364,196,347
"3141","121-2-A-BENA_1936",13.5333331425985,-6.61666671435038,251,194
"3142","121-2-A-BENA_1937",12.233333269755,-6.05833343664805,217,83
"3143","121-2-A-BENA_1938",12.0666666030884,-5.9916667342186,243,97
"3144","121-2-A-BENA_1939",12.3666664759318,-6.88333328564962,220,79
"3145","121-2-A-BENA_1940",13.0666669209798,-4.36666672242184,135,105
"3146","121-2-A-BENA_1941",12.6333332061768,-5.93333347638448,188,128
"3147","121-2-A-BENA_1942",13.1333332061768,-5.724999944369,284,106
"3148","121-2-A-BENA_1943",12.6333332061768,-5.65833342075348,159,120
"3149","121-2-A-BENA_1944",12.1666666666667,-5.98333350817362,221,177
"3150","121-2-A-BENA_1945",10.6000000635783,-7.27500000596046,357,173
"3151","121-2-A-BENA_1946",12.1666666666667,-7.98333334922791,136,176
"3152","121-2-A-BENA_1947",11.2666664123535,-6.93333357572556,144,120
"3153","121-2-A-BENA_1948",10.6666666666667,-8.7416665305694,248,167
"3154","121-2-A-BENA_1949",10.8333333333333,-6.88333330551783,191,129
"3155","121-2-A-BENA_1950",12.7333335876465,-6.70833325386047,118,120
"3156","121-2-A-BENA_1951",12.0333334604899,-7.49999984105428,219,143
"3157","121-2-A-BENA_1952",11.4000002543132,-6.99999982118607,219,116
"3158","121-2-A-BENA_1953",12.7666664123535,-6.44166684150696,278,79
"3159","121-2-A-BENA_1954",11.9000002543132,-7.53333338101705,226,106
"3160","121-2-A-BENA_1955",11.2999998728434,-8.50833332538605,255,153
"3161","121-2-A-BENA_1956",11.8333336512248,-9.45833319425583,187,128
"3162","121-2-A-BENA_1957",13.6000000635783,-5.36666649580002,74,142
"3163","121-2-A-BENA_1958",13.3666664759318,-6.12500003973643,178,127
"3164","121-2-A-BENA_1959",11.9333333969116,-7.59999990463257,191,167
"3165","121-2-A-BENA_1960",11.8333333333333,-6.23333309094111,260,128
"3166","121-2-A-BENA_1961",11.5666666030884,-8.31666662295659,269,127
"3167","121-2-A-BENA_1962",12.9333333969116,-6.15833334128062,178,156
"3168","121-2-A-BENA_1963",11.266666730245,-6.44166656335195,395,250
"3169","121-2-A-BENA_1964",12.6333332061768,-8.45833346247673,167,184
"3170","121-2-A-BENA_1965",11.2666664123535,-7.25833348433177,323,191
"3171","121-2-A-BENA_1966",12.5333334604899,-8.04166664679845,158,155
"3172","121-2-A-BENA_1967",12.4666665395101,-6.20833341280619,249,253
"3173","121-2-A-BENA_1968",13.7333335876465,-7.15833346048991,104,111
"3174","121-2-A-BENA_1969",11.6666666666667,-5.79999973376592,130,93
"3175","121-2-A-BENA_1970",12,-6.69166665027539,231,241
"3176","121-2-A-BENA_1971",13,-8.6833330988884,169,196
"3177","121-2-A-BENA_1972",13.7000001271566,-7.89999997615814,166,216
"3178","121-2-A-BENA_1973",11.9333333969116,-7.01666653156281,164,164
"3179","121-2-A-BENA_1974",12.8333333333333,-8.08333333333333,172,125
"3180","121-2-A-BENA_1975",13.0333334604899,-7.82499984900157,163,99
"3181","121-2-A-BENA_1976",13.1333332061768,-6.31666652361552,204,164
"3182","121-2-A-BENA_1977",14.3999999364217,-5.86666679382324,185,115
"3183","121-2-A-BENA_1978",13,-4.4083331823349,183,136
"3184","121-2-A-BENA_1979",13.1333332061768,-5.82499992847443,206,174
"3185","121-2-A-BENA_1980",12.1666666666667,-6.0249999165535,239,116
"3186","121-2-A-BENA_1981",11.4666668574015,-4.19166668256124,303,153
"3187","121-2-A-BENA_1982",12.7000001271566,-6.95833341280619,296,122
"3188","121-2-A-BENA_1983",12.2999998728434,-6.24166667958101,185,73
"3189","121-2-A-BENA_1984",12.1333335240682,-7.40833330154419,269,77
"3190","121-2-A-BENA_1985",12.4666665395101,-6.30000015099843,213,164
"3191","121-2-A-BENA_1986",12.5666666030884,-6.16666662693024,228,117
"3192","121-2-A-BENA_1987",13.3666667938232,-5.23333323001862,208,119
"3193","121-2-A-BENA_1988",13.6666666666667,-5.30833351612091,177,117
"3194","121-2-A-BENA_1989",13.4333330790202,-6.3333335518837,235,173
"3195","121-2-A-BENA_1990",14.2333335876465,-6.89999997615814,253,215
"3196","121-2-A-BENA_1991",12.8999999364217,-5.69166674216588,116,163
"3197","121-2-A-BENA_1992",13.4666665395101,-6.99166664294899,313,217
"3198","121-2-A-BENA_1993",13.8333336512248,-4.2166666885217,200,236
"3199","121-2-A-BENA_1994",13.3000001907349,-6.29999987284342,232,192
"3200","121-2-A-BENA_1995",12.8666664759318,-5.60833325485388,202,62
"3201","121-2-A-BENA_1996",12.4000002543132,-7.43333305915197,205,170
"3202","121-2-A-BENA_1997",14.1000000635783,-5.22499998410543,174,120
"3203","121-2-A-BENA_1998",13.3666667938232,-4.03333339095116,385,42
"3204","121-2-A-BENA_1999",13.766666730245,-7.38333332538605,243,92
"3205","121-2-A-BENA_2000",12.1333332061768,-5.44166670242945,210,160
"3206","121-2-A-BENA_2001",12.8333336512248,-5.74166671435038,201,67
"3207","121-2-A-BENA_2002",12.5333331425985,-4.23333323001862,248,71
"3208","121-2-A-BENA_2003",13.1999998092651,-4.78333344062169,180,106
"3209","121-2-A-BENA_2004",15.6666666666667,-4.80833325783412,81,107
"3210","121-2-A-BENA_2005",13.8333333333333,-4.83333337306976,244,96
"3211","121-2-A-BENA_2006",12.733333269755,-5.69166660308838,211,76
"3212","121-2-A-BENA_2007",14.4666665395101,-4.93333339691162,300,57
"3213","121-2-A-BENA_2008",12.6999998092651,-6.24999984105428,363,86
"3214","121-2-A-BENA_2009",13.733333269755,-5.64166673024495,188,118
"3215","121-2-A-BENA_2010",13.266666730245,-5.24166671435038,170,141
"3216","121-2-A-BENA_2011",12.6999998092651,-5.73333330949148,335,160
"3217","121-2-A-BENA_2012",13.0333331425985,-7.10000002384186,216,87
"3218","121-2-A-BENA_2013",14.1000000635783,-5.72500020265579,137,275
"3219","121-2-A-BENA_2014",12.2999998728434,-4.15000001589457,449,96
"3220","121-2-A-BENA_2015",12.9666665395101,-4.42500001192093,223,188
"3221","121-2-B-BENA_1901",12.0333334604899,-7.20000004768372,213,151
"3222","121-2-B-BENA_1902",12.9000002543132,-7.74166635672251,213,151
"3223","121-2-B-BENA_1903",12.4333333969116,-7.73333330949148,141,99
"3224","121-2-B-BENA_1904",12.9333333969116,-7.79166648785273,176,72
"3225","121-2-B-BENA_1905",12.1000000635783,-5.50833341230949,316,125
"3226","121-2-B-BENA_1906",12.1666666666667,-7.6333335240682,184,133
"3227","121-2-B-BENA_1907",12.2333335876465,-7.18333321809769,201,161
"3228","121-2-B-BENA_1908",12.5333334604899,-6.69166644414266,90,93
"3229","121-2-B-BENA_1909",11.9666665395101,-9.17499999205271,174,95
"3230","121-2-B-BENA_1910",11.3333333333333,-8.34166653951009,162,105
"3231","121-2-B-BENA_1911",12.4000002543132,-7.224999944369,115,165
"3232","121-2-B-BENA_1912",11.3999999364217,-5.03333355983098,251,116
"3233","121-2-B-BENA_1913",12.3999999364217,-6.99166685342789,152,183
"3234","121-2-B-BENA_1914",12.8666667938232,-5.5249999165535,162,150
"3235","121-2-B-BENA_1915",13.3999996185303,-5.78333342075348,225,143
"3236","121-2-B-BENA_1916",12.2999998728434,-7.31666674216588,221,255
"3237","121-2-B-BENA_1917",11.8999999364217,-8.30000025033951,245,115
"3238","121-2-B-BENA_1918",11.733333269755,-8.23333336909612,220,169
"3239","121-2-B-BENA_1919",11.5666666030884,-7.03333338101705,233,136
"3240","121-2-B-BENA_1920",11.3999999364217,-7.79999991257985,137,124
"3241","121-2-B-BENA_1921",12.8333333333333,-6.91666653752327,137,219
"3242","121-2-B-BENA_1922",10.7333335876465,-6.99999999006589,259,156
"3243","121-2-B-BENA_1923",13.7000001271566,-5.98333323001862,138,117
"3244","121-2-B-BENA_1924",11.1666666666667,-7.44166656335195,247,126
"3245","121-2-B-BENA_1925",12.3666664759318,-7.06666660308838,145,184
"3246","121-2-B-BENA_1926",13.2000001271566,-4.08333331346512,187,132
"3247","121-2-B-BENA_1927",13.0666666030884,-7.80000003178914,160,115
"3248","121-2-B-BENA_1928",12.0000003178914,-5.71666665871938,206,119
"3249","121-2-B-BENA_1929",11.7333335876465,-5.69999996821086,251,208
"3250","121-2-B-BENA_1930",12.2999998728434,-7.26666669050852,353,193
"3251","121-2-B-BENA_1931",11.1333335240682,-6.64166649182638,198,150
"3252","121-2-B-BENA_1932",11.2999998728434,-7.9166668454806,272,164
"3253","121-2-B-BENA_1933",10.9666668574015,-8.64166680971781,171,132
